CustomerID,Country,State,City,Zip Code,Tenure Months,Monthly Charges,Total Charges,is_monthly_contract,avg_monthly_spend,Churn Value,churn_probability,risk_segment
6349-JDHQP,United States,California,Fowler,93625,53,19.85,1049.6,0,19.80377358490566,0,0.018448316986809345,Low
5539-HIVAK,United States,California,Friant,93626,28,25.7,734.6,1,26.235714285714288,0,0.2952256181591772,Low
5847-MXBEO,United States,California,Helm,93627,22,20.3,475.1,0,21.595454545454547,0,0.12734033446550988,Low
4583-PARNH,United States,California,Kerman,93630,16,91.55,1540.05,1,96.253125,0,0.835208231151113,High
1116-FRYVH,United States,California,Kingsburg,93631,48,39.4,1978.65,0,41.221875000000004,0,0.011906705744995218,Low
1421-HCERK,United States,California,Lakeshore,93634,30,105.7,3181.8,1,106.06,0,0.6385782865727441,Medium
9633-XQABV,United States,California,Los Banos,93635,3,70.25,229.7,1,76.56666666666666,0,0.8598006906408543,High
0716-BQNDX,United States,California,Madera,93637,57,93.75,5625.55,0,98.69385964912281,0,0.1763681940788551,Low
1183-CANVH,United States,California,Mendota,93640,23,60.0,1347.15,0,58.571739130434786,0,0.27518575887352625,Low
1972-XMUWV,United States,California,Miramonte,93641,65,59.8,3808.2,0,58.58769230769231,0,0.05945540501658597,Low
8679-LZBMD,United States,California,North Fork,93643,44,90.65,3974.15,0,90.32159090909092,0,0.5449237821946568,Medium
3407-JMJQQ,United States,California,Oakhurst,93644,71,109.0,7661.8,0,107.91267605633803,0,0.05068194100254513,Low
6252-DFGTK,United States,California,O Neals,93645,37,68.1,2479.25,0,67.00675675675676,0,0.13113182378242905,Low
1539-LNKHM,United States,California,Orange Cove,93646,12,20.4,266.6,1,22.21666666666667,0,0.32919374590827305,Low
8645-KOMJQ,United States,California,Orosi,93647,69,81.95,5601.4,0,81.17971014492753,0,0.02117273451050358,Low
0289-IVARM,United States,California,Parlier,93648,35,60.55,1982.6,1,56.645714285714284,0,0.27135543375180093,Low
9761-XUJWD,United States,California,Fresno,93650,5,65.6,339.9,1,67.97999999999999,0,0.6159103942844466,Medium
4057-FKCZK,United States,California,Prather,93651,58,82.5,4828.05,0,83.24224137931034,0,0.057008326665028385,Low
4291-TPNFG,United States,California,Raisin City,93652,72,82.3,5980.55,0,83.06319444444445,0,0.04946244954829095,Low
6087-YPWHO,United States,California,Raymond,93653,72,68.15,4808.7,0,66.7875,0,0.02432932272495284,Low
3090-QFUVD,United States,California,Reedley,93654,1,20.3,20.3,1,20.3,0,0.4208870655263144,Medium
1722-LDZJS,United States,California,Sanger,93657,53,20.2,1068.15,0,20.15377358490566,0,0.009237120037543615,Low
1818-ESQMW,United States,California,San Joaquin,93660,27,89.2,2383.6,1,88.28148148148148,0,0.7214084880857236,High
7401-RUBNK,United States,California,South Dos Palos,93665,18,74.8,1438.05,1,79.89166666666667,0,0.7242716196333743,High
0506-YLVKJ,United States,California,Sultana,93666,46,20.2,917.45,0,19.944565217391304,0,0.009122860477512151,Low
8661-BOYNW,United States,California,Tollhouse,93667,72,84.4,6096.45,0,84.67291666666667,0,0.06992855057599312,Low
4815-GBTCD,United States,California,Wishon,93669,4,25.15,99.95,1,24.9875,0,0.8666417706350794,High
2805-AUFQN,United States,California,Traver,93673,25,19.8,475.2,0,19.008,0,0.05822887289560045,Low
0980-PVMRC,United States,California,Squaw Valley,93675,40,50.85,2036.55,1,50.91375,0,0.30497074641510025,Low
7233-DRTRF,United States,California,Fresno,93701,63,102.4,6444.05,1,102.28650793650795,0,0.7481318333547092,High
3873-NFTGI,United States,California,Fresno,93703,14,55.5,767.55,1,54.824999999999996,0,0.6060084684562395,Medium
1162-ECVII,United States,California,Fresno,93704,72,109.75,7932.5,0,110.17361111111111,0,0.23084904333500553,Low
7048-GXDAY,United States,California,Fresno,93705,39,106.4,4040.65,1,103.60641025641026,0,0.7402916873503071,High
8571-ZCMCX,United States,California,Fresno,93706,47,60.0,2768.65,0,58.90744680851064,0,0.03662630882535872,Low
1169-WCVAK,United States,California,Fresno,93710,19,88.8,1672.35,1,88.01842105263158,0,0.6566858310342613,Medium
7129-CAKJW,United States,California,Fresno,93721,17,80.05,1345.65,1,79.15588235294118,0,0.7009331263881969,High
8695-ARGXZ,United States,California,Fresno,93722,34,75.55,2425.4,1,71.33529411764707,0,0.797925355588575,High
3570-YUEKJ,United States,California,Fresno,93725,42,49.55,2077.95,1,49.474999999999994,0,0.3764039899404892,Low
1555-HAPSU,United States,California,Fresno,93727,71,23.9,1663.5,0,23.429577464788732,0,0.0029529621166711918,Low
1697-NVVGY,United States,California,Fresno,93728,19,66.4,1286.05,1,67.68684210526315,0,0.4920267064009134,Medium
8464-EETCQ,United States,California,Salinas,93905,57,18.8,1094.35,0,19.19912280701754,0,0.01605569696477061,Low
2419-FSORS,United States,California,Salinas,93906,72,108.4,7719.5,0,107.21527777777777,0,0.2936678722870273,Low
8132-YPVBX,United States,California,Salinas,93907,6,85.95,514.6,1,85.76666666666667,0,0.8085146048033358,High
6754-LZUKA,United States,California,Big Sur,93920,61,80.9,4932.5,0,80.86065573770492,0,0.11706115120704491,Low
8099-MZPUJ,United States,California,Carmel,93923,48,111.8,5443.65,0,113.409375,0,0.05151052611825798,Low
0787-LHDYT,United States,California,Carmel Valley,93924,16,20.6,330.25,1,20.640625,0,0.3582871922946899,Low
0374-IOEGQ,United States,California,Gonzales,93926,3,44.6,122.7,1,40.9,0,0.6837159363628205,Medium
3197-NNYNB,United States,California,Jolon,93928,65,105.1,6631.85,0,102.02846153846154,0,0.19354204550660556,Low
3396-DKDEL,United States,California,King City,93930,70,115.15,8250,0,117.85714285714286,0,0.04247513459805306,Low
1752-OZXFY,United States,California,Lockwood,93932,60,59.8,3561.15,0,59.3525,0,0.12783903311430567,Low
9066-QRSDU,United States,California,Marina,93933,69,26.3,1763.55,0,25.558695652173913,0,0.05928011824502472,Low
9112-WSNPU,United States,California,Monterey,93940,35,70.55,2419,1,69.11428571428571,0,0.6164112132974816,Medium
9867-NNXLC,United States,California,Pacific Grove,93950,22,20.05,470.2,1,21.37272727272727,0,0.3069150517447749,Low
5321-NTRKC,United States,California,Pebble Beach,93953,66,79.85,5234.95,0,79.31742424242424,0,0.022511544912147574,Low
3161-GETRM,United States,California,Soledad,93960,34,90.05,3097,1,91.08823529411765,0,0.4115488311860189,Medium
0402-OAMEN,United States,California,Spreckels,93962,72,24.45,1709.1,0,23.737499999999997,0,0.0028541458208696307,Low
6933-VLYFX,United States,California,Belmont,94002,31,59.95,1848.8,0,59.63870967741936,0,0.10584772742315463,Low
6754-WKSHP,United States,California,Brisbane,94005,30,25.35,723.3,0,24.11,0,0.02535047942689315,Low
4976-LNFVV,United States,California,Daly City,94015,19,34.3,577.15,1,30.376315789473683,0,0.6680609195572574,Medium
5055-MGMGF,United States,California,Half Moon Bay,94019,65,105.05,6914.95,1,106.38384615384615,0,0.6888529212699879,Medium
4641-FROLU,United States,California,La Honda,94020,30,19.3,602.9,0,20.096666666666668,0,0.013697580130638367,Low
2862-JVEOY,United States,California,Loma Mar,94021,6,19.15,124.4,0,20.733333333333334,0,0.23363115394519876,Low
2969-QWUBZ,United States,California,Los Altos,94022,2,51.4,96.8,1,48.4,0,0.833782775716088,High
9822-BIIGN,United States,California,Los Altos,94024,53,71.85,3827.9,1,72.22452830188679,0,0.08119310425389953,Low
2077-MPJQO,United States,California,Menlo Park,94025,7,75.4,533.05,1,76.14999999999999,0,0.9061066259050626,High
1534-OULXE,United States,California,Atherton,94027,61,49.7,2961.4,0,48.54754098360656,0,0.017870938754587097,Low
2971-SGAFL,United States,California,Millbrae,94030,13,78.75,995.35,1,76.56538461538462,0,0.7484840582904758,High
1480-IVEVR,United States,California,Montara,94037,35,81.6,2815.25,0,80.43571428571428,0,0.5258354607880183,Medium
2905-KFQUV,United States,California,Moss Beach,94038,2,70.4,154.8,1,77.4,0,0.8569512447736529,High
3370-HXOPH,United States,California,Mountain View,94041,3,76.1,257.6,1,85.86666666666667,0,0.8538447094110996,High
9391-YZEJW,United States,California,Mountain View,94043,62,94.0,5757.2,0,92.85806451612903,0,0.41941133301730676,Medium
9958-MEKUC,United States,California,Pacifica,94044,72,103.95,7517.7,0,104.4125,0,0.020545673805902786,Low
0281-CNTZX,United States,California,Pescadero,94060,63,19.95,1234.8,0,19.599999999999998,0,0.0216434365116786,Low
4118-CEVPF,United States,California,Redwood City,94062,35,110.8,3836.3,0,109.60857142857144,0,0.41333782550241144,Medium
9114-VEPUF,United States,California,Redwood City,94065,62,96.1,6001.45,0,96.79758064516129,0,0.3465624466912141,Low
7876-BEUTG,United States,California,San Bruno,94066,15,48.8,720.1,1,48.00666666666667,0,0.6312324252117776,Medium
2338-BQEZT,United States,California,San Carlos,94070,55,50.55,2832.75,1,51.50454545454546,0,0.17009111808158572,Low
9873-MNDKV,United States,California,San Gregorio,94074,11,44.65,472.25,1,42.93181818181818,0,0.610746066880426,Medium
8241-JUIQO,United States,California,Sunnyvale,94086,61,19.45,1336.35,0,21.907377049180326,0,0.024659292932278948,Low
2194-IIQOF,United States,California,Sunnyvale,94087,71,89.3,6388.65,0,89.98098591549295,0,0.050214301980219915,Low
9631-RXVJM,United States,California,San Francisco,94102,35,19.25,677.9,0,19.36857142857143,0,0.04038224827174887,Low
9584-EXCDZ,United States,California,San Francisco,94103,17,70.5,1165.6,1,68.56470588235294,0,0.6498219289369254,Medium
5093-FEGLU,United States,California,San Francisco,94105,47,19.65,921.55,0,19.607446808510637,0,0.030593744944331716,Low
2621-UDNLU,United States,California,San Francisco,94107,3,20.85,72,1,24.0,0,0.49708841841051127,Medium
7526-IVLYU,United States,California,San Francisco,94108,3,19.65,68.35,1,22.78333333333333,0,0.5125238921419605,Medium
2428-HYUNX,United States,California,San Francisco,94109,44,19.35,847.25,0,19.255681818181817,0,0.04977298135306275,Low
9214-EKVXR,United States,California,San Francisco,94110,1,44.0,44,1,44.0,0,0.7015181832884492,High
3410-MHHUM,United States,California,San Francisco,94111,44,94.4,4295.35,0,97.62159090909091,0,0.1920618148877921,Low
2122-YWVYA,United States,California,San Francisco,94116,18,75.4,1380.4,1,76.6888888888889,0,0.7249130901367433,High
2296-DKZFP,United States,California,San Francisco,94118,65,71.0,4386.2,0,67.48,0,0.039790974320085576,Low
8909-BOLNL,United States,California,San Francisco,94123,3,21.2,52.05,0,17.349999999999998,0,0.2366533545174133,Low
6603-YRDCJ,United States,California,San Francisco,94124,33,61.05,2018.4,0,61.163636363636364,0,0.08907254454800166,Low
3229-USWAR,United States,California,San Francisco,94129,34,79.95,2727.3,0,80.21470588235294,0,0.199938297909949,Low
2138-VFAPZ,United States,California,San Francisco,94130,14,19.7,263.65,0,18.832142857142856,0,0.035791253008760925,Low
6131-JLWZM,United States,California,San Francisco,94131,13,20.3,275.4,1,21.184615384615384,0,0.39473506934952035,Low
0269-XFESX,United States,California,San Francisco,94133,23,24.35,538.5,0,23.41304347826087,0,0.044652995420251564,Low
1709-EJDOX,United States,California,San Francisco,94134,47,19.75,948.9,0,20.18936170212766,0,0.0063666909462169585,Low
4316-XCSLJ,United States,California,Palo Alto,94301,17,50.3,846.8,1,49.811764705882354,0,0.14449885719953562,Low
9693-XMUOB,United States,California,Palo Alto,94304,59,50.25,2997.45,1,50.80423728813559,0,0.5499742992092328,Medium
0383-CLDDA,United States,California,Stanford,94305,69,85.35,5897.4,0,85.4695652173913,0,0.06025140386410752,Low
2709-UQGNP,United States,California,San Mateo,94401,10,51.65,524.5,1,52.45,0,0.531462840688001,Medium
3549-ZTMNH,United States,California,San Mateo,94402,12,24.0,269.65,0,22.47083333333333,0,0.05079838857390603,Low
8033-ATFAS,United States,California,San Mateo,94404,39,59.85,2341.5,1,60.03846153846154,0,0.15236123017410905,Low
1635-NZATJ,United States,California,Alameda,94501,71,25.45,1789.65,0,25.206338028169014,0,0.015709674071953235,Low
0562-HKHML,United States,California,Alameda,94502,71,23.9,1626.4,0,22.907042253521126,0,0.0030040590105201454,Low
8277-RVRSV,United States,California,Danville,94506,33,24.15,800.3,0,24.25151515151515,0,0.02796085558226555,Low
9943-VSZUV,United States,California,Alamo,94507,67,75.7,5060.85,1,75.53507462686568,0,0.4316461157743851,Medium
7054-ENNGU,United States,California,Benicia,94510,9,50.85,466.6,1,51.84444444444445,0,0.5895426041884337,Medium
1455-HFBXA,United States,California,Bethel Island,94511,52,91.6,4627.8,0,88.99615384615385,0,0.15734404934877982,Low
9402-CXWPL,United States,California,Birds Landing,94512,70,98.9,6838.6,0,97.69428571428573,0,0.37092667900697834,Low
1628-BIZYP,United States,California,Brentwood,94513,1,85.0,85,1,85.0,0,0.8845457635417001,High
0082-LDZUE,United States,California,Calistoga,94515,1,44.3,44.3,1,44.3,0,0.7071772675867812,High
5343-SGUBI,United States,California,Concord,94518,52,80.2,4297.6,0,82.64615384615385,0,0.3344906139465976,Low
0856-NAOES,United States,California,Concord,94519,6,60.9,414.1,1,69.01666666666667,0,0.6264424427465183,Medium
1976-AZZPJ,United States,California,Concord,94520,7,34.2,256.6,1,36.65714285714286,0,0.651056516481261,Medium
6156-UZDLF,United States,California,Pleasant Hill,94523,26,87.15,2274.1,0,87.46538461538461,0,0.2996129455490688,Low
3099-OONVS,United States,California,Crockett,94525,25,54.3,1296.8,1,51.872,0,0.11068046432412407,Low
9500-WBGRP,United States,California,Danville,94526,69,19.1,1268.85,0,18.389130434782608,0,0.012789772614175169,Low
5183-KLYEM,United States,California,El Cerrito,94530,72,112.75,8192.6,0,113.78611111111111,0,0.13672808803648215,Low
5144-PQCDZ,United States,California,Fairfield,94533,4,19.95,59.25,1,14.8125,0,0.48172360724539093,Medium
8514-VZHEB,United States,California,Travis Afb,94535,59,19.5,1147.85,0,19.45508474576271,0,0.003920772370211616,Low
6625-IUTTT,United States,California,Fremont,94536,67,65.55,4361.55,0,65.09776119402986,0,0.032872248081746464,Low
9355-NPPFS,United States,California,Fremont,94538,26,78.8,2006.1,1,77.1576923076923,0,0.7965785409068988,High
0068-FIGTF,United States,California,Fremont,94539,27,78.2,2078.95,0,76.99814814814815,0,0.22549593811985277,Low
5965-GGPRW,United States,California,Hayward,94541,72,105.25,7609.75,0,105.69097222222223,0,0.04124618391131238,Low
8035-PWSEV,United States,California,Hayward,94542,6,89.25,487.05,1,81.175,0,0.822433106157894,High
2236-HILPA,United States,California,Hayward,94544,62,20.65,1218.45,0,19.65241935483871,0,0.003295563910663978,Low
1840-BIUOG,United States,California,Hayward,94545,20,68.7,1416.2,0,70.81,0,0.4430205541266188,Medium
1356-MKYSK,United States,California,Castro Valley,94546,6,78.65,483.3,1,80.55,0,0.49672582559609135,Medium
6080-LNESI,United States,California,Hercules,94547,51,24.75,1234.6,0,24.2078431372549,0,0.028174443532163574,Low
1830-IPXVJ,United States,California,Lafayette,94549,61,19.75,1311.6,0,21.501639344262294,0,0.003504878234135081,Low
5828-DWPIL,United States,California,Livermore,94550,62,89.1,5618.3,1,90.61774193548388,0,0.533003398461077,Medium
8398-TBIYD,United States,California,Castro Valley,94552,72,84.7,6185.15,0,85.9048611111111,0,0.07392115860994085,Low
2931-FSOHN,United States,California,Napa,94559,13,59.9,788.35,1,60.642307692307696,0,0.7156797422388628,High
9418-RUKPH,United States,California,Newark,94560,38,19.95,756.4,0,19.905263157894737,0,0.012811226908662375,Low
9971-ZWPBF,United States,California,Orinda,94563,34,108.9,3625.2,1,106.62352941176471,0,0.4791660601172592,Medium
4712-AUQZO,United States,California,Pinole,94564,18,33.6,550.35,1,30.575000000000003,0,0.48592719458729905,Medium
9711-FJTBX,United States,California,Pittsburg,94565,56,85.85,4793.8,0,85.60357142857143,0,0.05782800534855969,Low
2908-ZTPNF,United States,California,Pleasanton,94566,36,34.85,1267.2,1,35.2,0,0.359727659862366,Low
8421-WZOOW,United States,California,Rio Vista,94571,57,95.3,5567.45,1,97.67456140350878,0,0.15534818829399974,Low
1414-YADCW,United States,California,Deer Park,94576,70,84.6,5706.2,0,81.51714285714286,0,0.050371675422047624,Low
8756-RDDLT,United States,California,San Leandro,94577,68,44.95,3085.35,1,45.37279411764706,0,0.19453509411524905,Low
2862-PFNIK,United States,California,San Leandro,94578,1,24.7,24.7,1,24.7,0,0.5312335464808842,Medium
5816-QVHRX,United States,California,San Leandro,94579,37,100.3,3541.4,1,95.71351351351352,0,0.6170682535592336,Medium
4430-YHXGG,United States,California,San Lorenzo,94580,4,25.45,84.2,1,21.05,0,0.1851334769458046,Low
6888-SBYAI,United States,California,San Ramon,94583,1,50.7,50.7,1,50.7,0,0.6098022399583928,Medium
7395-XWZOY,United States,California,Suisun City,94585,20,55.0,1165.55,1,58.277499999999996,0,0.48970473665994785,Medium
7169-YWAMK,United States,California,Sunol,94586,72,68.4,4855.35,0,67.43541666666667,0,0.0049722632186628875,Low
6859-RKMZJ,United States,California,Vallejo,94589,11,55.05,608.15,1,55.28636363636363,0,0.7173197499664318,High
2729-VNVAP,United States,California,Vallejo,94590,33,19.8,641.35,0,19.434848484848487,0,0.010911008646729461,Low
2957-JIRMN,United States,California,Vallejo,94591,62,84.45,4959.15,0,79.98629032258064,0,0.3409729675078407,Low
2049-BAFNW,United States,California,Vallejo,94592,1,35.9,35.9,1,35.9,0,0.6523178264728924,Medium
3842-QTGDL,United States,California,Walnut Creek,94595,16,80.75,1321.3,1,82.58125,0,0.6154451415000722,Medium
7163-OCEQI,United States,California,Walnut Creek,94596,22,78.65,1663.75,0,75.625,0,0.15693808097308984,Low
9782-LGXMC,United States,California,Walnut Creek,94598,49,61.75,3024.15,1,61.71734693877551,0,0.033977289216956794,Low
5975-BAICR,United States,California,Yountville,94599,36,63.7,2188.5,0,60.791666666666664,0,0.056553690716775386,Low
4673-KKSLS,United States,California,Oakland,94605,31,87.6,2724.25,1,87.87903225806451,0,0.4670821020598666,Medium
4853-OITSN,United States,California,Oakland,94606,5,89.15,413.25,1,82.65,0,0.8921746034628155,High
9800-OUIGR,United States,California,Oakland,94607,66,20.0,1374.2,0,20.82121212121212,0,0.002777214059041138,Low
2324-EFHVG,United States,California,Oakland,94609,64,104.4,6692.65,0,104.57265625,0,0.26723007714501895,Low
7094-MSZAO,United States,California,Oakland,94610,10,20.05,218.5,1,21.85,0,0.15228359373916342,Low
6907-CQGPN,United States,California,Oakland,94612,29,34.3,1004.75,1,34.64655172413793,0,0.4437700968027789,Medium
0780-XNZFN,United States,California,Oakland,94618,57,20.65,1125.6,0,19.74736842105263,0,0.015254975519560895,Low
0239-OXEXL,United States,California,Oakland,94619,46,84.25,3847.6,1,83.64347826086956,0,0.3901130349109152,Low
2675-IJRGJ,United States,California,Oakland,94621,53,19.65,978,0,18.452830188679247,0,0.018714034166801383,Low
7049-GKVZY,United States,California,Berkeley,94702,17,79.85,1387.35,0,81.60882352941177,0,0.2287269116310946,Low
8577-QSOCG,United States,California,Berkeley,94703,38,20.2,746.05,0,19.632894736842104,0,0.01247502080660947,Low
3721-CNZHX,United States,California,Berkeley,94704,15,19.8,304.6,0,20.30666666666667,0,0.1689824666465502,Low
0212-ISBBF,United States,California,Berkeley,94705,22,50.35,1098.85,1,49.94772727272727,0,0.7691722835556427,High
3585-YNADK,United States,California,Berkeley,94707,57,74.6,4368.95,0,76.64824561403509,0,0.13117549092103128,Low
5271-DBYSJ,United States,California,Berkeley,94708,11,79.15,827.7,1,75.24545454545455,0,0.8062272550523971,High
1099-GODLO,United States,California,Berkeley,94709,1,20.35,20.35,0,20.35,0,0.04748128569764947,Low
6828-HMKWP,United States,California,Berkeley,94710,12,21.05,262.05,0,21.837500000000002,0,0.029522700220949424,Low
1472-TNCWL,United States,California,El Sobrante,94803,36,94.7,3512.5,1,97.56944444444444,0,0.41415059854468156,Medium
2080-GKCWQ,United States,California,San Pablo,94806,2,74.95,151.75,1,75.875,0,0.8064002731560639,High
2193-SFWQW,United States,California,San Rafael,94903,72,111.95,8033.1,0,111.57083333333334,0,0.021215301393804994,Low
5656-JAMLX,United States,California,Greenbrae,94904,62,19.85,1253.65,0,20.220161290322583,0,0.012547035460387351,Low
3462-BJQQA,United States,California,Belvedere Tiburon,94920,6,89.75,552.65,1,92.10833333333333,0,0.8856815893567203,High
0442-TDYUO,United States,California,Bodega,94922,48,20.05,1036,0,21.583333333333332,0,0.04193659698566551,Low
6733-LRIZX,United States,California,Bodega Bay,94923,35,108.95,4025.5,0,115.01428571428572,0,0.41404257701563124,Medium
9503-XJUME,United States,California,Bolinas,94924,52,19.65,928.4,0,17.853846153846153,0,0.00690554726241963,Low
4367-NHWMM,United States,California,Corte Madera,94925,1,24.9,24.9,1,24.9,0,0.8018385386851193,High
3779-OSWCF,United States,California,Dillon Beach,94929,71,93.2,6506.15,0,91.63591549295774,0,0.04834913285782243,Low
6736-DHUQI,United States,California,Fairfax,94930,67,84.8,5598.3,0,83.55671641791045,0,0.028320193967162094,Low
3915-ODIYG,United States,California,Cotati,94931,60,71.75,4374.55,0,72.90916666666666,0,0.17719821736133953,Low
1360-RCYRT,United States,California,Forest Knolls,94933,23,30.35,678.75,1,29.51086956521739,0,0.22239575688767063,Low
2724-FJDYW,United States,California,Inverness,94937,39,54.85,2191.7,0,56.197435897435895,0,0.061539000332498976,Low
4451-RWASJ,United States,California,Lagunitas,94938,15,19.5,239.75,0,15.983333333333333,0,0.06565947014511916,Low
3460-TJBWI,United States,California,Marshall,94940,24,24.2,609.05,0,25.37708333333333,0,0.02467991486933071,Low
5917-HBSDW,United States,California,Mill Valley,94941,37,19.35,683.75,1,18.47972972972973,0,0.05372693808267539,Low
5671-UUNXD,United States,California,Nicasio,94946,50,100.65,5189.75,0,103.795,0,0.6216722286818738,Medium
0956-ACVZC,United States,California,Novato,94947,54,94.1,5060.9,0,93.72037037037036,0,0.39513202917129703,Low
2325-NBPZG,United States,California,Novato,94949,3,74.55,233.65,1,77.88333333333334,0,0.8143076212833997,High
4482-FTFFX,United States,California,Penngrove,94951,5,56.15,291.45,1,58.29,0,0.5910050915576999,Medium
8859-DZTGQ,United States,California,Petaluma,94952,33,20.35,689.75,0,20.901515151515152,0,0.04375950507679115,Low
0440-MOGPM,United States,California,Petaluma,94954,41,80.55,3263.9,0,79.60731707317073,0,0.40695207911017794,Medium
0020-JDNXP,United States,California,Point Reyes Station,94956,34,61.25,1993.2,0,58.62352941176471,0,0.06449783681065493,Low
3752-CQSJI,United States,California,San Anselmo,94960,13,20.45,254.5,1,19.576923076923077,0,0.14340780057665417,Low
5025-GOOKI,United States,California,San Geronimo,94963,20,18.9,347.65,1,17.3825,0,0.30777113477590456,Low
4698-KVLLG,United States,California,San Quentin,94964,51,19.6,967.9,0,18.978431372549018,0,0.019740763633869663,Low
2887-JPYLU,United States,California,Stinson Beach,94970,41,45.2,1841.9,1,44.924390243902444,0,0.06359062372175465,Low
4770-QAZXN,United States,California,Tomales,94971,13,19.45,232.1,1,17.853846153846153,0,0.2997157317704778,Low
4896-CPRPF,United States,California,Valley Ford,94972,35,25.45,809.25,0,23.12142857142857,0,0.014055689329314317,Low
9714-EDSUC,United States,California,Alviso,95002,4,94.9,360.55,1,90.1375,0,0.6855800869244398,Medium
0282-NVSJS,United States,California,Aromas,95004,12,29.3,355.9,1,29.65833333333333,0,0.31779903355452105,Low
7353-YOWFP,United States,California,Brookdale,95007,7,20.25,129.15,0,18.45,0,0.21210751436960923,Low
8008-ESFLK,United States,California,Capitola,95010,53,110.5,5835.5,0,110.10377358490567,0,0.32154147388046417,Low
7537-CBQUZ,United States,California,Castroville,95012,63,109.4,7031.45,1,111.61031746031746,0,0.5474527113492449,Medium
3363-EWLGO,United States,California,Freedom,95019,5,19.95,109.6,1,21.919999999999998,0,0.4053745206108319,Medium
4750-UKWJK,United States,California,Gilroy,95020,37,19.6,727.8,0,19.67027027027027,0,0.09171842961476095,Low
1689-YQBYY,United States,California,Los Gatos,95030,12,76.6,893,1,74.41666666666667,0,0.5277520698879802,Medium
4487-ZYJZK,United States,California,Los Gatos,95032,38,19.6,763.1,0,20.08157894736842,0,0.017079553365076307,Low
2959-FENLU,United States,California,Los Gatos,95033,9,85.3,781.4,1,86.82222222222222,0,0.8103906725734014,High
0708-LGSMF,United States,California,Milpitas,95035,13,65.85,902.25,1,69.40384615384616,0,0.7626379478618581,High
7634-HLQJR,United States,California,Moss Landing,95039,47,20.05,1016.7,0,21.631914893617022,0,0.006113037499715148,Low
0487-RPVUM,United States,California,Mount Hermon,95041,61,99.4,5943.65,1,97.43688524590164,0,0.3815098679221737,Low
4079-ULGFR,United States,California,Paicines,95043,16,20.0,275.7,1,17.23125,0,0.2871386919125751,Low
2516-XSJKX,United States,California,San Juan Bautista,95045,41,78.45,3126.45,0,76.25487804878048,0,0.02713844591085181,Low
0057-QBUQH,United States,California,San Martin,95046,43,25.1,1070.15,0,24.887209302325584,0,0.01523535233298646,Low
6599-SFQVE,United States,California,Santa Clara,95051,6,55.0,340.4,1,56.73333333333333,0,0.7730668543815172,High
8331-ZXFOE,United States,California,Santa Clara,95054,58,71.1,4299.2,0,74.12413793103448,0,0.07392436146702723,Low
4003-FUSHP,United States,California,Santa Cruz,95060,19,61.55,1093.2,1,57.53684210526316,0,0.5059221012998586,Medium
0356-ERHVT,United States,California,Santa Cruz,95062,11,45.9,521.9,1,47.445454545454545,0,0.672596474997466,Medium
7325-ENZFI,United States,California,Santa Cruz,95064,39,40.3,1630.4,0,41.805128205128206,0,0.1358243784307651,Low
4884-ZTHVF,United States,California,Santa Cruz,95065,8,87.1,713.6,1,89.2,0,0.8534643498137937,High
3920-HIHMQ,United States,California,Scotts Valley,95066,26,49.5,1265.65,1,48.67884615384616,0,0.18495979214716496,Low
3055-OYMSE,United States,California,Saratoga,95070,53,73.8,4003.85,1,75.5443396226415,0,0.44062349276800306,Medium
0613-WUXUM,United States,California,Soquel,95073,70,19.2,1401.4,0,20.02,0,0.0032700848353892117,Low
4458-KVRBJ,United States,California,San Jose,95110,59,25.0,1510.5,0,25.60169491525424,0,0.020621093018255307,Low
1397-XKKWR,United States,California,San Jose,95112,7,35.3,264.8,0,37.82857142857143,0,0.39818627940973367,Low
8097-OMULG,United States,California,San Jose,95116,59,76.75,4541.9,0,76.98135593220339,0,0.028447596103013232,Low
6013-BHCAW,United States,California,San Jose,95117,61,81.0,4976.15,0,81.57622950819672,0,0.028610388490035457,Low
0401-WDBXM,United States,California,San Jose,95118,72,105.55,7542.25,0,104.75347222222223,0,0.0544623976222264,Low
3387-PLKUI,United States,California,San Jose,95119,13,18.8,251.25,1,19.326923076923077,0,0.10552520095775983,Low
6096-EGVTU,United States,California,San Jose,95120,64,24.9,1595.5,0,24.9296875,0,0.00782352565506052,Low
5081-NWSUP,United States,California,San Jose,95122,10,64.9,685.55,0,68.55499999999999,0,0.30889529134688043,Low
2580-ATZSQ,United States,California,San Jose,95123,65,61.35,3874.1,0,59.60153846153846,0,0.01081579207830276,Low
8085-MSNLK,United States,California,San Jose,95124,62,113.95,6891.4,0,111.1516129032258,0,0.16229345234917444,Low
9691-HKOVS,United States,California,San Jose,95125,55,90.15,4916.95,0,89.3990909090909,0,0.24095047271606396,Low
9881-VCZEP,United States,California,San Jose,95126,25,54.1,1373,1,54.92,0,0.6060196759093555,Medium
8757-TFHHJ,United States,California,San Jose,95128,1,49.8,49.8,1,49.8,0,0.6016994089894024,Medium
1468-DEFNC,United States,California,San Jose,95130,64,24.4,1548.65,0,24.19765625,0,0.005846116891617038,Low
5119-KEPFY,United States,California,San Jose,95131,36,95.0,3440.25,1,95.5625,0,0.817292256416104,High
0916-KNFAJ,United States,California,San Jose,95133,61,69.9,4226.7,0,69.29016393442623,0,0.09503168302660071,Low
8319-QBEHW,United States,California,San Jose,95134,26,39.95,1023.75,0,39.375,0,0.1175679356314203,Low
